Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearExp,PromotionDelay,EngagementScore,WorkloadStress,HighPerf_NoPromo,JobHopperIndex,LoyaltyScore,DissatisfactionRisk
27,0,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,3,Male,51,3,1,Research Scientist,2,Married,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1,436.85714285714283,4,3.0,1,0,0.0,0.7142857142857143,1
42,0,Travel_Frequently,748,Research & Development,9,2,Medical,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8,282.53846153846155,7,2.6666666666666665,0,0,0.038461538461538464,0.9230769230769231,1
28,0,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,854.25,7,3.3333333333333335,0,0,0.08333333333333333,0.875,1
45,0,Travel_Rarely,194,Research & Development,9,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,111.80952380952381,17,2.3333333333333335,0,0,0.27586206896551724,0.8095238095238095,0
40,0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,422.125,4,2.6666666666666665,0,0,0.16666666666666666,0.5,0
52,0,Travel_Rarely,258,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4,226.92307692307693,5,2.3333333333333335,0,0,0.25,0.38461538461538464,1
18,0,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,1611.0,0,3.6666666666666665,0,0,0.5,0.0,1
35,0,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,487.54545454545456,9,3.3333333333333335,0,0,0.0,0.8181818181818182,1
46,0,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,567.6153846153846,5,3.6666666666666665,0,0,0.06666666666666667,0.46153846153846156,0
42,0,Travel_Rarely,269,Research & Development,2,3,Medical,4,Female,56,2,1,Laboratory Technician,1,Divorced,2593,8007,0,1,11,3,3,1,10,4,3,9,6,7,8,235.72727272727272,2,2.6666666666666665,0,0,0.0,0.8181818181818182,1
34,0,Travel_Rarely,829,Human Resources,3,2,Human Resources,3,Male,88,3,1,Human Resources,4,Married,3737,2243,0,0,19,3,3,1,4,1,1,3,2,0,2,747.4,3,3.3333333333333335,0,0,0.0,0.6,0
42,0,Travel_Rarely,1059,Research & Development,9,2,Other,4,Male,93,2,5,Manager,4,Single,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1,784.52,1,4.0,0,0,0.3076923076923077,0.04,2
53,0,Travel_Rarely,868,Sales,8,3,Marketing,1,Male,73,3,4,Sales Executive,4,Married,11836,22789,5,0,14,3,3,1,28,3,3,2,0,2,2,408.13793103448273,0,2.6666666666666665,0,0,0.13513513513513514,0.06896551724137931,0
30,0,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,724.5384615384615,3,3.0,0,0,0.14285714285714285,0.7692307692307693,0
54,0,Travel_Rarely,548,Research & Development,8,4,Life Sciences,3,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,0,11,3,3,0,19,3,3,1,0,0,0,189.0,1,3.0,0,0,0.18421052631578946,0.05,1
31,0,Travel_Rarely,746,Research & Development,8,4,Life Sciences,3,Female,61,3,2,Manufacturing Director,4,Single,4424,20682,1,0,23,4,4,0,11,2,3,11,7,1,8,368.6666666666667,10,3.6666666666666665,0,0,0.06666666666666667,0.9166666666666666,1
29,0,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,171.83333333333334,2,2.3333333333333335,0,0,0.23076923076923078,0.25,1
31,0,Non-Travel,325,Research & Development,5,3,Medical,2,Male,74,3,2,Manufacturing Director,1,Single,9936,3787,0,0,19,3,2,0,10,2,3,9,4,1,7,903.2727272727273,8,1.6666666666666667,0,0,0.0,0.8181818181818182,1
31,0,Travel_Rarely,1332,Research & Development,11,2,Medical,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,976.1428571428571,6,2.6666666666666665,1,0,0.06666666666666667,0.8571428571428571,1
33,0,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8,596.8,7,3.3333333333333335,0,0,0.058823529411764705,0.9,0
20,1,Travel_Rarely,129,Research & Development,4,3,Technical Degree,1,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,0,19,3,2,0,1,2,3,1,0,0,0,1486.5,1,1.3333333333333333,0,0,0.25,0.5,1
49,0,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,1,17,3,3,1,31,5,3,31,9,0,9,609.4375,31,3.3333333333333335,0,0,0.030303030303030304,0.96875,2
49,0,Travel_Rarely,1261,Research & Development,7,3,Other,2,Male,31,2,3,Healthcare Representative,3,Single,10965,12066,8,0,24,4,3,0,26,2,3,5,2,0,0,406.1111111111111,5,2.6666666666666665,0,0,0.24242424242424243,0.18518518518518517,2
55,0,Travel_Frequently,135,Research & Development,18,4,Medical,3,Male,62,3,2,Healthcare Representative,2,Married,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7,354.72222222222223,2,3.0,0,0,0.07692307692307693,0.4444444444444444,1
24,0,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,396.2857142857143,4,2.6666666666666665,0,0,0.0,0.7142857142857143,1
58,1,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,312.75,5,2.6666666666666665,1,0,0.16666666666666666,0.3125,2
33,0,Travel_Rarely,654,Research & Development,5,3,Life Sciences,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,711.9,2,3.6666666666666665,0,0,0.23529411764705882,0.3,1
37,0,Non-Travel,1413,Research & Development,5,2,Technical Degree,3,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3,437.5,5,2.3333333333333335,0,0,0.0,0.75,1
37,0,Travel_Rarely,290,Research & Development,21,3,Life Sciences,2,Male,65,4,1,Research Scientist,1,Married,3564,22977,1,1,12,3,1,1,8,3,2,8,7,1,7,396.0,7,1.3333333333333333,1,0,0.047619047619047616,0.8888888888888888,1
24,0,Travel_Rarely,1476,Sales,4,1,Medical,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,693.6666666666666,5,3.3333333333333335,0,0,0.125,0.8333333333333334,0
58,0,Non-Travel,390,Research & Development,1,4,Life Sciences,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,2,1,13,3,4,1,12,2,3,5,3,1,2,435.38461538461536,4,3.6666666666666665,0,0,0.047619047619047616,0.38461538461538464,1
32,1,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,2,Female,72,1,1,Research Scientist,1,Single,3919,4681,1,1,22,4,2,0,10,5,3,10,2,6,7,356.27272727272725,4,1.6666666666666667,0,1,0.0625,0.9090909090909091,3
20,1,Travel_Frequently,769,Sales,9,3,Marketing,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,774.3333333333334,2,3.3333333333333335,0,0,0.25,0.6666666666666666,1
43,0,Travel_Frequently,394,Sales,26,2,Life Sciences,3,Male,92,3,4,Manager,4,Married,16959,19494,1,1,12,3,4,2,25,3,4,25,12,4,12,652.2692307692307,21,3.6666666666666665,0,0,0.037037037037037035,0.9615384615384616,1
33,0,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,498.8181818181818,10,2.3333333333333335,0,0,0.058823529411764705,0.9090909090909091,1
33,1,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,713.6666666666666,0,1.6666666666666667,1,0,0.11764705882352941,0.0,2
32,0,Travel_Rarely,906,Sales,7,3,Life Sciences,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,0,14,3,3,1,13,3,2,13,8,4,8,391.7142857142857,9,3.3333333333333335,0,0,0.0625,0.9285714285714286,1
54,0,Travel_Frequently,1050,Research & Development,11,4,Medical,2,Female,87,3,4,Manager,4,Divorced,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12,593.7777777777778,13,2.3333333333333335,0,0,0.07894736842105263,0.5185185185185185,0
31,0,Travel_Rarely,329,Research & Development,1,2,Life Sciences,4,Male,98,2,1,Laboratory Technician,1,Married,2218,16193,1,0,12,3,3,1,4,3,3,4,2,3,2,443.6,1,2.6666666666666665,0,0,0.06666666666666667,0.8,1
31,1,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,696.25,1,3.3333333333333335,0,0,0.4666666666666667,0.25,2
42,0,Travel_Rarely,1210,Research & Development,2,3,Medical,3,Male,68,2,1,Laboratory Technician,2,Married,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0,968.2,1,2.3333333333333335,0,0,0.15384615384615385,0.2,1
42,0,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0,339.1333333333333,0,3.0,0,0,0.11538461538461539,0.0,0
55,0,Travel_Rarely,836,Research & Development,8,3,Medical,4,Female,33,3,4,Manager,3,Divorced,14756,19730,2,1,14,3,3,3,21,2,3,5,0,0,2,670.7272727272727,5,3.3333333333333335,0,0,0.05128205128205128,0.22727272727272727,0
33,0,Travel_Rarely,1099,Research & Development,4,4,Medical,1,Female,82,2,1,Laboratory Technician,2,Married,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2,426.44444444444446,5,2.3333333333333335,0,0,0.47058823529411764,0.5555555555555556,2
30,1,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1,Female,48,3,1,Research Scientist,3,Married,2132,11539,4,1,11,3,2,0,7,2,3,5,2,0,1,266.5,5,2.0,0,0,0.2857142857142857,0.625,2
56,0,Travel_Frequently,906,Sales,6,3,Life Sciences,3,Female,86,4,4,Sales Executive,1,Married,13212,18256,9,0,11,3,4,3,36,0,2,7,7,7,7,357.0810810810811,0,2.6666666666666665,0,0,0.225,0.1891891891891892,0
41,0,Non-Travel,247,Research & Development,7,1,Life Sciences,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10,907.8636363636364,16,2.3333333333333335,0,1,0.04,0.9545454545454546,1
25,0,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,1234.142857142857,0,2.6666666666666665,0,0,0.2222222222222222,0.2857142857142857,3
31,0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,770.9285714285714,4,2.0,0,0,0.06666666666666667,0.9285714285714286,0
55,0,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,393.0,3,2.3333333333333335,0,0,0.1282051282051282,0.4444444444444444,2
47,1,Travel_Frequently,719,Sales,27,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,1,12,3,4,0,8,2,3,5,4,1,3,710.7777777777778,4,3.0,0,0,0.12903225806451613,0.5555555555555556,2
52,0,Non-Travel,771,Sales,2,4,Life Sciences,1,Male,79,2,5,Manager,3,Single,19068,21030,1,1,18,3,4,0,33,2,4,33,7,15,12,560.8235294117648,18,2.6666666666666665,0,0,0.027777777777777776,0.9705882352941176,2
52,1,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,767.8181818181819,1,2.3333333333333335,1,0,0.25,0.7272727272727273,1
33,0,Travel_Rarely,147,Research & Development,4,4,Medical,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,0,21,4,4,0,7,3,3,3,2,1,1,327.75,2,3.0,0,0,0.35294117647058826,0.375,2
27,0,Travel_Rarely,1469,Research & Development,1,2,Medical,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,0,11,3,2,1,5,2,3,5,2,0,4,636.0,5,2.6666666666666665,0,0,0.09090909090909091,0.8333333333333334,0
35,0,Travel_Rarely,1029,Research & Development,16,3,Life Sciences,4,Female,91,2,3,Healthcare Representative,2,Single,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3,717.1666666666666,8,3.3333333333333335,0,0,0.05263157894736842,0.9166666666666666,3
19,1,Travel_Rarely,528,Sales,22,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,1675.0,0,3.6666666666666665,1,0,0.3333333333333333,0.0,2
36,0,Travel_Frequently,688,Research & Development,4,2,Life Sciences,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131,9192,7,0,13,3,2,3,18,3,3,4,2,0,2,270.05263157894734,4,2.6666666666666665,0,0,0.35,0.21052631578947367,0
45,0,Travel_Rarely,950,Research & Development,28,3,Technical Degree,4,Male,97,3,1,Research Scientist,4,Married,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3,236.88888888888889,5,4.0,0,0,0.13793103448275862,0.5555555555555556,1
34,1,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6,607.4,9,2.6666666666666665,0,0,0.05555555555555555,0.9,2
29,0,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2,767.5714285714286,5,1.0,0,0,0.0,0.7142857142857143,0
34,0,Travel_Rarely,182,Research & Development,1,4,Life Sciences,2,Female,72,4,1,Research Scientist,4,Single,3280,13551,2,0,16,3,3,0,10,2,3,4,2,1,3,298.1818181818182,3,3.0,0,0,0.1111111111111111,0.36363636363636365,1
41,0,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,435.2916666666667,9,3.3333333333333335,0,0,0.0,0.9166666666666666,0
31,0,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,496.7142857142857,5,3.0,0,0,0.06666666666666667,0.7142857142857143,0
41,0,Travel_Rarely,549,Research & Development,7,2,Medical,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,0,14,3,2,0,8,6,3,2,2,2,1,555.8888888888889,0,3.0,0,0,0.24,0.2222222222222222,1
49,0,Travel_Rarely,465,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,450.51612903225805,13,2.6666666666666665,0,0,0.06060606060606061,0.4838709677419355,1
32,0,Travel_Frequently,689,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,466.8,8,4.0,0,0,0.0,0.8,1
43,0,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,709.375,0,2.6666666666666665,0,1,0.037037037037037035,0.875,0
40,1,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,196.9090909090909,4,1.3333333333333333,1,0,0.125,0.36363636363636365,1
28,0,Travel_Rarely,821,Sales,5,4,Medical,1,Male,98,3,2,Sales Executive,4,Single,4908,24252,1,0,14,3,2,0,4,3,3,4,2,0,2,981.6,4,2.3333333333333335,0,0,0.08333333333333333,0.8,1
36,0,Travel_Rarely,676,Research & Development,1,3,Other,3,Female,35,3,2,Manufacturing Director,2,Married,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,475.27272727272725,9,2.0,0,0,0.0,0.8181818181818182,0
44,0,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,Male,62,4,1,Laboratory Technician,4,Married,2818,5044,2,1,24,4,3,1,10,2,2,3,2,0,2,256.1818181818182,3,2.6666666666666665,1,0,0.07142857142857142,0.2727272727272727,0
36,0,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,125.8125,3,2.0,0,0,0.1,0.25,1
28,0,Travel_Rarely,950,Research & Development,3,3,Medical,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,695.9090909090909,8,2.6666666666666665,0,0,0.0,0.8181818181818182,0
21,1,Travel_Rarely,156,Sales,12,3,Life Sciences,3,Female,90,4,1,Sales Representative,2,Single,2716,25422,1,0,15,3,4,0,1,0,3,1,0,0,0,1358.0,1,3.0,0,0,0.2,0.5,1
30,1,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,311.42857142857144,3,3.3333333333333335,0,0,0.42857142857142855,0.5714285714285714,1
26,1,Travel_Rarely,1146,Sales,8,3,Technical Degree,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,0,17,3,3,0,6,2,2,4,3,1,2,760.8571428571429,3,2.6666666666666665,0,0,0.6,0.5714285714285714,2
40,0,Non-Travel,1151,Research & Development,9,5,Life Sciences,4,Male,63,2,2,Healthcare Representative,4,Married,4876,14242,9,0,14,3,4,1,5,5,1,3,2,0,2,812.6666666666666,3,4.0,0,0,0.375,0.5,1
24,0,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,Male,46,2,1,Laboratory Technician,4,Married,3162,10778,0,0,17,3,4,0,6,2,2,5,2,3,4,451.7142857142857,2,3.0,0,0,0.0,0.7142857142857143,2
35,0,Travel_Rarely,1214,Research & Development,1,3,Medical,2,Male,30,2,1,Research Scientist,3,Single,2859,26278,1,0,18,3,1,0,6,3,3,6,4,0,4,408.42857142857144,6,2.0,0,0,0.05263157894736842,0.8571428571428571,2
37,0,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,252.0,5,2.6666666666666665,0,0,0.23809523809523808,0.29411764705882354,0
26,0,Travel_Frequently,496,Research & Development,11,2,Medical,1,Male,60,3,2,Healthcare Representative,1,Married,4741,22722,1,1,13,3,3,1,5,3,3,5,3,3,3,790.1666666666666,2,1.6666666666666667,0,0,0.1,0.8333333333333334,0
46,1,Travel_Rarely,669,Sales,9,2,Medical,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,0,16,3,4,0,9,3,3,9,8,4,7,961.9,5,3.6666666666666665,0,0,0.03333333333333333,0.9,2
28,0,Travel_Rarely,866,Sales,5,3,Medical,4,Male,84,3,2,Sales Executive,1,Single,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3,1209.0,4,3.0,0,0,0.0,0.7142857142857143,1
29,1,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,303.54545454545456,0,2.0,0,0,0.23076923076923078,0.6363636363636364,0
36,0,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8,528.1818181818181,9,2.6666666666666665,0,0,0.05,0.9090909090909091,2
30,0,Travel_Rarely,125,Research & Development,9,2,Medical,4,Male,83,2,1,Laboratory Technician,3,Single,2206,16117,1,0,13,3,1,0,10,5,3,10,0,1,8,200.54545454545453,9,2.6666666666666665,0,0,0.07142857142857142,0.9090909090909091,2
29,0,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8,247.27272727272728,8,3.3333333333333335,0,0,0.07692307692307693,0.9090909090909091,1
29,0,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,532.0,6,3.6666666666666665,0,0,0.6153846153846154,0.5833333333333334,2
34,0,Travel_Rarely,1333,Sales,10,4,Life Sciences,3,Female,87,3,1,Sales Representative,3,Married,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0,1110.0,1,3.3333333333333335,0,0,0.05555555555555555,0.5,0
32,0,Travel_Rarely,859,Research & Development,4,3,Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,410.8,8,3.0,0,0,0.0625,0.9333333333333333,1
42,0,Travel_Rarely,544,Human Resources,2,1,Technical Degree,3,Male,52,3,1,Human Resources,3,Divorced,2696,24017,0,1,11,3,3,1,4,5,3,3,2,1,0,539.2,2,3.0,0,0,0.0,0.6,0
30,0,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7,288.3076923076923,11,3.0,0,0,0.07142857142857142,0.9230769230769231,1
48,0,Travel_Rarely,163,Sales,2,5,Marketing,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7,270.06666666666666,3,2.3333333333333335,0,0,0.0625,0.6,0
38,0,Travel_Rarely,371,Research & Development,2,3,Life Sciences,4,Male,45,3,1,Research Scientist,4,Single,3944,4306,5,1,11,3,3,0,6,3,3,3,2,1,2,563.4285714285714,2,3.6666666666666665,0,0,0.22727272727272727,0.42857142857142855,1
32,0,Travel_Rarely,128,Research & Development,2,1,Technical Degree,4,Male,84,2,2,Laboratory Technician,1,Single,2176,19737,4,0,13,3,4,0,9,5,3,6,2,0,4,217.6,6,3.0,0,0,0.25,0.6,2
35,0,Travel_Rarely,1232,Sales,16,3,Marketing,3,Male,96,3,3,Sales Executive,2,Married,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9,616.9230769230769,5,2.6666666666666665,0,0,0.0,0.8461538461538461,1
44,0,Travel_Rarely,528,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,355.0,0,2.6666666666666665,0,0,0.14285714285714285,0.2222222222222222,0
57,0,Travel_Rarely,405,Research & Development,1,2,Life Sciences,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8,350.0,10,2.0,0,0,0.0,0.8571428571428571,0
34,0,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,418.85714285714283,4,3.0,0,0,0.0,0.7142857142857143,0
49,1,Travel_Rarely,1184,Sales,11,3,Marketing,3,Female,43,3,3,Sales Executive,4,Married,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,765.4,2,2.6666666666666665,0,0,0.030303030303030304,0.9,0
38,0,Non-Travel,573,Research & Development,6,3,Medical,2,Female,79,1,2,Research Scientist,4,Divorced,5329,15717,7,1,12,3,4,3,17,3,3,13,11,1,9,296.05555555555554,12,3.3333333333333335,0,0,0.3181818181818182,0.7222222222222222,1
40,0,Travel_Rarely,989,Research & Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,865.1363636363636,11,3.0,0,0,0.041666666666666664,0.9090909090909091,0
53,0,Travel_Rarely,1223,Research & Development,7,2,Medical,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,689.1111111111111,3,3.0,0,0,0.08108108108108109,0.25925925925925924,0
29,0,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,4,Male,54,3,1,Research Scientist,4,Single,2201,18168,9,0,16,3,4,0,6,4,3,3,2,1,2,314.42857142857144,2,4.0,0,0,0.6923076923076923,0.42857142857142855,2
44,1,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,334.57142857142856,3,2.6666666666666665,1,0,0.03571428571428571,0.7142857142857143,0
33,0,Travel_Frequently,1111,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,1110.888888888889,4,2.3333333333333335,0,0,0.35294117647058826,0.5555555555555556,1
44,0,Travel_Rarely,477,Research & Development,7,4,Medical,1,Female,42,2,3,Healthcare Representative,4,Married,10248,2094,3,0,14,3,4,1,24,4,3,22,6,5,17,409.92,17,3.0,0,0,0.10714285714285714,0.88,1
